Model,Displ,Cyl,Trans,Drive,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
PORSCHE 911 Carrera 4S,3,6,Man-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,28,23,5,No,392
PORSCHE 911 Carrera 4S,3,6,Man-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,28,23,5,No,392
PORSCHE 911 Carrera 4S Cabriolet,3,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,21,28,24,5,No,371
PORSCHE 911 Carrera 4S Cabriolet,3,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,21,28,24,5,No,371
PORSCHE 911 Carrera 4S Cabriolet,3,6,Man-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,19,28,22,4,No,396
PORSCHE 911 Carrera 4S Cabriolet,3,6,Man-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,19,28,22,4,No,396
PORSCHE 911 Carrera Cabriolet,3,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,22,28,24,5,No,365
PORSCHE 911 Carrera Cabriolet,3,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,22,28,24,5,No,365
PORSCHE 911 Carrera Cabriolet,3,6,Man-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,29,23,5,No,388
PORSCHE 911 Carrera Cabriolet,3,6,Man-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,29,23,5,No,388
PORSCHE 911 Carrera GTS,3,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,26,23,5,No,391
PORSCHE 911 Carrera GTS,3,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,26,23,5,No,391
PORSCHE 911 Carrera GTS,3,6,Man-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,18,26,21,4,No,418
PORSCHE 911 Carrera GTS,3,6,Man-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,18,26,21,4,No,418
PORSCHE 911 Carrera GTS Cabriolet,3,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,26,22,4,No,400
PORSCHE 911 Carrera GTS Cabriolet,3,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,26,22,4,No,400
PORSCHE 911 Carrera GTS Cabriolet,3,6,Man-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,18,26,21,4,No,415
PORSCHE 911 Carrera GTS Cabriolet,3,6,Man-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,18,26,21,4,No,415
PORSCHE 911 Carrera S,3,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,22,28,24,5,No,363
PORSCHE 911 Carrera S,3,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,22,28,24,5,No,363
PORSCHE 911 Carrera S,3,6,Man-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,29,23,5,No,389
PORSCHE 911 Carrera S,3,6,Man-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,29,23,5,No,389
PORSCHE 911 Carrera S Cabriolet,3,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,22,28,24,5,No,367
PORSCHE 911 Carrera S Cabriolet,3,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,22,28,24,5,No,367
PORSCHE 911 Carrera S Cabriolet,3,6,Man-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,28,23,5,No,391
PORSCHE 911 Carrera S Cabriolet,3,6,Man-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,28,23,5,No,391
PORSCHE 911 Carrera T,3,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,26,22,4,No,399
PORSCHE 911 Carrera T,3,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,26,22,4,No,399
PORSCHE 911 Carrera T,3,6,Man-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,16,25,19,3,No,461
PORSCHE 911 Carrera T,3,6,Man-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,16,25,19,3,No,461
PORSCHE 911 GT2 RS,3.8,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,15,21,17,3,No,507
PORSCHE 911 GT2 RS,3.8,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,15,21,17,3,No,507
PORSCHE 911 GT3,4,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,15,20,17,3,No,522
PORSCHE 911 GT3,4,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,15,20,17,3,No,522
PORSCHE 911 GT3,4,6,Man-6,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,13,21,16,2,No,566
PORSCHE 911 GT3,4,6,Man-6,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,13,21,16,2,No,566
PORSCHE 911 GT3 RS,4,6,AMS-7,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,15,19,16,2,No,539
PORSCHE 911 GT3 RS,4,6,AMS-7,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,15,19,16,2,No,539
PORSCHE 911 GT3 Touring,4,6,Man-6,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,14,21,17,3,No,538
PORSCHE 911 GT3 Touring,4,6,Man-6,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,14,21,17,3,No,538
PORSCHE 911 Speedster,4,6,Man-6,2WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,14,19,16,2,No,563
PORSCHE 911 Speedster,4,6,Man-6,2WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,14,19,16,2,No,563
PORSCHE 911 Targa 4,3,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,22,28,24,5,No,367
PORSCHE 911 Targa 4,3,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,22,28,24,5,No,367
PORSCHE 911 Targa 4,3,6,Man-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,19,28,22,4,No,395
PORSCHE 911 Targa 4,3,6,Man-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,19,28,22,4,No,395
PORSCHE 911 Targa 4 GTS,3,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,20,26,22,4,No,404
PORSCHE 911 Targa 4 GTS,3,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,20,26,22,4,No,404
PORSCHE 911 Targa 4 GTS,3,6,Man-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,18,26,21,4,No,428
PORSCHE 911 Targa 4 GTS,3,6,Man-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,18,26,21,4,No,428
PORSCHE 911 Targa 4S,3,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,21,27,24,5,No,376
PORSCHE 911 Targa 4S,3,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,21,27,24,5,No,376
PORSCHE 911 Targa 4S,3,6,Man-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV03.0C91,small car,1,19,28,22,4,No,396
PORSCHE 911 Targa 4S,3,6,Man-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV03.0C91,small car,1,19,28,22,4,No,396
PORSCHE 911 Turbo,3.8,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,19,24,21,4,No,428
PORSCHE 911 Turbo,3.8,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,19,24,21,4,No,428
PORSCHE 911 Turbo Cabriolet,3.8,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,19,24,21,4,No,430
PORSCHE 911 Turbo Cabriolet,3.8,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,19,24,21,4,No,430
PORSCHE 911 Turbo S,3.8,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,19,24,21,4,No,428
PORSCHE 911 Turbo S,3.8,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,19,24,21,4,No,428
PORSCHE 911 Turbo S Cabriolet,3.8,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,19,24,21,4,No,430
PORSCHE 911 Turbo S Cabriolet,3.8,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,19,24,21,4,No,430
PORSCHE 911 Turbo S Exclusive,3.8,6,AMS-7,4WD,CA,L3LEV160,California LEV-III LEV160,KPRXV04.0T91,small car,1,16,22,18,3,No,478
PORSCHE 911 Turbo S Exclusive,3.8,6,AMS-7,4WD,FA,T3B160,Federal Tier 3 Bin 160,KPRXV04.0T91,small car,1,16,22,18,3,No,478
PORSCHE Boxster,2,4,AMS-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,22,29,25,5,No,353
PORSCHE Boxster,2,4,AMS-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,22,29,25,5,No,353
PORSCHE Boxster,2,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,21,28,24,5,No,369
PORSCHE Boxster,2,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,21,28,24,5,No,369
PORSCHE Boxster GTS,2.5,4,AMS-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,20,26,22,4,No,400
PORSCHE Boxster GTS,2.5,4,AMS-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,20,26,22,4,No,400
PORSCHE Boxster GTS,2.5,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,19,25,21,4,No,413
PORSCHE Boxster GTS,2.5,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,19,25,21,4,No,413
PORSCHE Boxster S,2.5,4,AMS-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,21,28,24,5,No,372
PORSCHE Boxster S,2.5,4,AMS-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,21,28,24,5,No,372
PORSCHE Boxster S,2.5,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,20,26,22,4,No,401
PORSCHE Boxster S,2.5,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,20,26,22,4,No,401
PORSCHE Cayenne,3,6,SemiAuto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXT03.0CV6,standard SUV,5,19,23,21,4,No,427
PORSCHE Cayenne,3,6,SemiAuto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXT03.0CV6,standard SUV,5,19,23,21,4,No,427
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXT03.0CV6,standard SUV,5,18,23,20,4,No,442
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXT03.0CV6,standard SUV,5,18,23,20,4,No,442
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXT04.0CV8,standard SUV,3,15,19,17,3,No,529
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXT04.0CV8,standard SUV,3,15,19,17,3,No,529
PORSCHE Cayman,2,4,AMS-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,22,29,25,5,No,353
PORSCHE Cayman,2,4,AMS-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,22,29,25,5,No,353
PORSCHE Cayman,2,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,21,28,24,5,No,369
PORSCHE Cayman,2,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,21,28,24,5,No,369
PORSCHE Cayman GTS,2.5,4,AMS-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,20,26,22,4,No,400
PORSCHE Cayman GTS,2.5,4,AMS-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,20,26,22,4,No,400
PORSCHE Cayman GTS,2.5,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,19,25,21,4,No,413
PORSCHE Cayman GTS,2.5,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,19,25,21,4,No,413
PORSCHE Cayman S,2.5,4,AMS-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,21,28,24,5,No,372
PORSCHE Cayman S,2.5,4,AMS-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,21,28,24,5,No,372
PORSCHE Cayman S,2.5,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV02.5B82,small car,3,20,26,22,4,No,401
PORSCHE Cayman S,2.5,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV02.5B82,small car,3,20,26,22,4,No,401
PORSCHE Macan,2,4,AMS-7,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXT02.0MR4,small SUV,5,19,23,21,4,No,426
PORSCHE Macan,2,4,AMS-7,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXT02.0MR4,small SUV,5,19,23,21,4,No,426
PORSCHE Macan S,3,6,AMS-7,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXT03.0CV6,small SUV,5,18,23,20,4,No,438
PORSCHE Macan S,3,6,AMS-7,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXT03.0CV6,small SUV,5,18,23,20,4,No,438
PORSCHE Panamera,3,6,AMS-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,19,27,22,4,No,401
PORSCHE Panamera,3,6,AMS-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,19,27,22,4,No,401
PORSCHE Panamera 4,3,6,AMS-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,19,26,22,4,No,407
PORSCHE Panamera 4,3,6,AMS-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,19,26,22,4,No,407
PORSCHE Panamera 4 Executive,3,6,AMS-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,19,26,22,4,No,407
PORSCHE Panamera 4 Executive,3,6,AMS-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,19,26,22,4,No,407
PORSCHE Panamera 4 ST,3,6,AMS-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,19,26,22,4,No,403
PORSCHE Panamera 4 ST,3,6,AMS-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,19,26,22,4,No,403
PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,18,26,21,4,No,419
PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,18,26,21,4,No,419
PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,18,26,21,4,No,419
PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,18,26,21,4,No,419
PORSCHE Panamera 4S ST,2.9,6,AMS-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KPRXV03.0PV6,large car,5,18,24,20,4,No,440
PORSCHE Panamera 4S ST,2.9,6,AMS-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KPRXV03.0PV6,large car,5,18,24,20,4,No,440
PORSCHE Panamera GTS,4,8,AMS-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV04.0PV8,large car,3,16,23,19,3,No,474
PORSCHE Panamera GTS,4,8,AMS-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV04.0PV8,large car,3,16,23,19,3,No,474
PORSCHE Panamera GTS ST,4,8,AMS-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV04.0PV8,large car,3,15,22,18,3,No,503
PORSCHE Panamera GTS ST,4,8,AMS-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV04.0PV8,large car,3,15,22,18,3,No,503
PORSCHE Panamera Turbo,4,8,AMS-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV04.0PV8,large car,3,18,25,21,4,No,420
PORSCHE Panamera Turbo,4,8,AMS-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV04.0PV8,large car,3,18,25,21,4,No,420
PORSCHE Panamera Turbo Executive,4,8,AMS-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV04.0PV8,large car,3,18,25,21,4,No,420
PORSCHE Panamera Turbo Executive,4,8,AMS-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV04.0PV8,large car,3,18,25,21,4,No,420
PORSCHE Panamera Turbo ST,4,8,AMS-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KPRXV04.0PV8,large car,3,18,23,20,4,No,449
PORSCHE Panamera Turbo ST,4,8,AMS-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KPRXV04.0PV8,large car,3,18,23,20,4,No,449
RAM 1500,3.6,6,Auto-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT03.65P7,pickup,5,20,25,22,4,No,407
RAM 1500,3.6,6,Auto-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT03.65P7,pickup,5,20,25,22,4,No,407
RAM 1500,3.6,6,Auto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT03.65P7,pickup,5,19,24,21,4,No,418
RAM 1500,3.6,6,Auto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT03.65P7,pickup,5,19,24,21,4,No,418
RAM 1500,5.7,8,Auto-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT05.75P0,pickup,5,15,22,17,3,No,514
RAM 1500,5.7,8,Auto-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT05.75P0,pickup,5,15,22,17,3,No,514
RAM 1500,5.7,8,Auto-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT05.75P1,pickup,5,17,23,19,3,No,467
RAM 1500,5.7,8,Auto-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT05.75P1,pickup,5,17,23,19,3,No,467
RAM 1500,5.7,8,Auto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT05.75P0,pickup,5,15,21,17,3,No,523
RAM 1500,5.7,8,Auto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT05.75P0,pickup,5,15,21,17,3,No,523
RAM 1500,5.7,8,Auto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT05.75P1,pickup,5,17,22,19,3,No,473
RAM 1500,5.7,8,Auto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT05.75P1,pickup,5,17,22,19,3,No,473
RAM 1500 Classic,5.7,8,Auto-8,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT05.75P2,pickup,3,15,22,17,3,No,512
RAM 1500 Classic,5.7,8,Auto-8,4WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT05.75P2,pickup,3,15,21,17,3,No,527
RAM 1500 HFE,3.6,6,Auto-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT03.65P7,pickup,5,20,26,23,5,No,395
RAM 1500 HFE,3.6,6,Auto-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT03.65P7,pickup,5,20,26,23,5,No,395
RAM Promaster City,2.4,4,Auto-9,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT02.45P2,special purpose,3,21,28,24,5,No,374
ROLLS-ROYCE Cullinan,6.7,12,SemiAuto-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.7N74,station wagon,3,12,20,14,1,No,615
ROLLS-ROYCE Cullinan,6.7,12,SemiAuto-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.7N74,station wagon,3,12,20,14,1,No,615
ROLLS-ROYCE Dawn,6.6,12,SemiAuto-8,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.6N74,small car,3,12,18,14,1,No,637
ROLLS-ROYCE Dawn,6.6,12,SemiAuto-8,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.6N74,small car,3,12,18,14,1,No,637
ROLLS-ROYCE Ghost,6.6,12,SemiAuto-8,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.6N74,large car,3,12,18,14,1,No,637
ROLLS-ROYCE Ghost,6.6,12,SemiAuto-8,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.6N74,large car,3,12,18,14,1,No,637
ROLLS-ROYCE Ghost EWB,6.6,12,SemiAuto-8,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.6N74,large car,3,12,18,14,1,No,637
ROLLS-ROYCE Ghost EWB,6.6,12,SemiAuto-8,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.6N74,large car,3,12,18,14,1,No,637
ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Phantom EWB,6.7,12,SemiAuto-8,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Phantom EWB,6.7,12,SemiAuto-8,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Wraith,6.6,12,SemiAuto-8,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRRGV06.6N74,midsize car,3,12,18,14,1,No,624
ROLLS-ROYCE Wraith,6.6,12,SemiAuto-8,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRRGV06.6N74,midsize car,3,12,18,14,1,No,624
ROUSH F150,5,8,SemiAuto-10,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRIIT05.03DP,pickup,3,11,15,12,1,No,732
ROUSH F150,5,8,SemiAuto-10,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRIIT05.03DP,pickup,3,11,15,12,1,No,732
ROUSH F150,5,8,SemiAuto-10,4WD,CA,L3ULEV125,California LEV-III ULEV125,KRIIT05.03DP,pickup,3,11,15,12,1,No,732
ROUSH F150,5,8,SemiAuto-10,4WD,FA,T3B125,Federal Tier 3 Bin 125,KRIIT05.03DP,pickup,3,11,15,12,1,No,732
ROUSH Stage 3 Mustang,5,8,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRIIV05.0VKN,small car,3,13,20,15,2,No,570
ROUSH Stage 3 Mustang,5,8,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRIIV05.0VKN,small car,3,13,20,15,2,No,570
ROUSH Stage 3 Mustang,5,8,SemiAuto-10,2WD,CA,L3ULEV125,California LEV-III ULEV125,KRIIV05.0VKN,small car,3,12,19,15,2,No,600
ROUSH Stage 3 Mustang,5,8,SemiAuto-10,2WD,FA,T3B125,Federal Tier 3 Bin 125,KRIIV05.0VKN,small car,3,12,19,15,2,No,600
SUBARU Ascent,2.4,4,SCV-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KFJXT02.4CZA,standard SUV,3,21,27,23,5,No,387
SUBARU Ascent,2.4,4,SCV-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFJXT02.4CZA,standard SUV,3,21,27,23,5,No,387
SUBARU Ascent Limited/Touring,2.4,4,SCV-8,4WD,CA,L3ULEV125,California LEV-III ULEV125,KFJXT02.4CZA,standard SUV,3,20,26,22,4,No,401
SUBARU Ascent Limited/Touring,2.4,4,SCV-8,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFJXT02.4CZA,standard SUV,3,20,26,22,4,No,401
SUBARU BRZ,2,4,Man-6,2WD,CA,L2,California LEV-II LEV,KFJXV02.0AJM,small car,1,21,29,24,5,No,371
SUBARU BRZ,2,4,Man-6,2WD,FA,T3B160,Federal Tier 3 Bin 160,KFJXV02.0AJM,small car,1,21,29,24,5,No,371
SUBARU BRZ,2,4,SemiAuto-6,2WD,CA,L2,California LEV-II LEV,KFJXV02.0AJM,small car,1,24,33,27,6,No,322
SUBARU BRZ,2,4,SemiAuto-6,2WD,FA,T3B160,Federal Tier 3 Bin 160,KFJXV02.0AJM,small car,1,24,33,27,6,No,322
SUBARU Crosstrek,2,4,Man-6,4WD,CA,L3SULEV30,California LEV-III SULEV30,KFJXJ02.5BUY,small SUV,7,23,29,25,5,No,353
SUBARU Crosstrek,2,4,Man-6,4WD,FA,T3B50,Federal Tier 3 Bin 50,KFJXJ02.5BUY,small SUV,6,23,29,25,5,No,353
